"Name","TID","RequiredData","RequiredAmount","PrimaryReward","PrimaryAmount","SecondaryReward","SecondaryAmount","NationKnowledgeReward","ReputationReward","ReputationCancelCost","CountInAutoGeneration","Tier","Tag1","Tag2","Tag3","Tag4","Tag5"
"Task1754","TID_HARBOR_TASK","Flour",20,"Coins",840,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1755","TID_HARBOR_TASK","Flour",22,"Coins",930,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1756","TID_HARBOR_TASK","Flour",24,"Coins",1010,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1757","TID_HARBOR_TASK","Stone",74,"Coins",780,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Construction",
"Task1758","TID_HARBOR_TASK","Stone",82,"Coins",860,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Construction",
"Task1759","TID_HARBOR_TASK","Stone",90,"Coins",950,,,,,0,100,5,"SpecialCombo",,"SizeBig","Construction",
"Task1760","TID_HARBOR_TASK","Stone",100,"Coins",1050,,,,,0,100,5,"SpecialCombo",,"SizeBig","Construction",
"Task1761","TID_HARBOR_TASK","Cotton",24,"Coins",790,,,,,0,60,5,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1762","TID_HARBOR_TASK","Cotton",26,"Coins",860,,,,,0,60,5,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1763","TID_HARBOR_TASK","Cotton",30,"Coins",990,,,,,0,60,5,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1764","TID_HARBOR_TASK","Cotton",32,"Coins",1050,,,,,0,60,5,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1765","TID_HARBOR_TASK","HoneyCookie",6,"Coins",800,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1766","TID_HARBOR_TASK","HoneyCookie",6,"Coins",800,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1767","TID_HARBOR_TASK","HoneyCookie",8,"Coins",1070,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1768","TID_HARBOR_TASK","HoneyCookie",8,"Coins",1070,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1769","TID_HARBOR_TASK","Trousers",4,"Coins",660,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1770","TID_HARBOR_TASK","Trousers",6,"Coins",980,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1771","TID_HARBOR_TASK","Trousers",6,"Coins",980,,,,,0,100,5,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1772","TID_HARBOR_TASK","Trousers",6,"Coins",980,,,,,0,100,5,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1773","TID_HARBOR_TASK","Honey",38,"Coins",790,,,,,0,5,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1774","TID_HARBOR_TASK","Honey",42,"Coins",870,,,,,0,5,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1775","TID_HARBOR_TASK","Honey",46,"Coins",950,,,,,0,5,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1776","TID_HARBOR_TASK","Honey",50,"Coins",1040,,,,,0,5,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1777","TID_HARBOR_TASK","Salt",24,"Coins",780,,,,,0,60,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1778","TID_HARBOR_TASK","Salt",26,"Coins",840,,,,,0,60,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1779","TID_HARBOR_TASK","Salt",30,"Coins",970,,,,,0,60,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1780","TID_HARBOR_TASK","Salt",32,"Coins",1040,,,,,0,60,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1781","TID_HARBOR_TASK","SaltPot",2,"Coins",550,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1782","TID_HARBOR_TASK","SaltPot",4,"Coins",1100,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1783","TID_HARBOR_TASK","SaltPot",4,"Coins",1100,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1784","TID_HARBOR_TASK","SaltPot",4,"Coins",1100,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1785","TID_HARBOR_TASK","HoneyPot",4,"Coins",840,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1786","TID_HARBOR_TASK","HoneyPot",4,"Coins",840,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1787","TID_HARBOR_TASK","HoneyPot",4,"Coins",840,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1788","TID_HARBOR_TASK","HoneyPot",4,"Coins",840,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1789","TID_HARBOR_TASK","Pottery",18,"Coins",830,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1790","TID_HARBOR_TASK","Pottery",18,"Coins",830,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1791","TID_HARBOR_TASK","Pottery",20,"Coins",920,,,,,0,100,5,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1792","TID_HARBOR_TASK","Pottery",22,"Coins",1010,,,,,0,100,5,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1793","TID_HARBOR_TASK","Apple",64,"Coins",790,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1794","TID_HARBOR_TASK","Apple",70,"Coins",870,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1795","TID_HARBOR_TASK","Apple",78,"Coins",970,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1796","TID_HARBOR_TASK","Apple",84,"Coins",1040,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1797","TID_HARBOR_TASK","Fish",14,"Coins",750,,,,,0,60,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1798","TID_HARBOR_TASK","Fish",16,"Coins",850,,,,,0,60,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1799","TID_HARBOR_TASK","Fish",18,"Coins",960,,,,,0,60,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1800","TID_HARBOR_TASK","Fish",20,"Coins",1070,,,,,0,60,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1801","TID_HARBOR_TASK","Sugar",18,"Coins",750,,,,,0,60,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1802","TID_HARBOR_TASK","Sugar",20,"Coins",840,,,,,0,60,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1803","TID_HARBOR_TASK","Sugar",22,"Coins",920,,,,,0,60,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1804","TID_HARBOR_TASK","Sugar",24,"Coins",1000,,,,,0,60,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1805","TID_HARBOR_TASK","SugarApple",6,"Coins",790,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1806","TID_HARBOR_TASK","SugarApple",6,"Coins",790,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1807","TID_HARBOR_TASK","SugarApple",8,"Coins",1050,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1808","TID_HARBOR_TASK","SugarApple",8,"Coins",1050,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1809","TID_HARBOR_TASK","ApplePie",4,"Coins",830,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1810","TID_HARBOR_TASK","ApplePie",4,"Coins",830,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1811","TID_HARBOR_TASK","ApplePie",4,"Coins",830,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1812","TID_HARBOR_TASK","ApplePie",6,"Coins",1240,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1813","TID_HARBOR_TASK","SaltedFish",2,"Coins",710,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1814","TID_HARBOR_TASK","SaltedFish",2,"Coins",710,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1815","TID_HARBOR_TASK","SaltedFish",4,"Coins",1420,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1816","TID_HARBOR_TASK","SaltedFish",4,"Coins",1420,,,,,0,100,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1817","TID_HARBOR_TASK","AppleJam",2,"Coins",560,,,,,0,0,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1818","TID_HARBOR_TASK","AppleJam",4,"Coins",1130,,,,,0,0,5,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1819","TID_HARBOR_TASK","AppleJam",4,"Coins",1130,,,,,0,0,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1820","TID_HARBOR_TASK","AppleJam",4,"Coins",1130,,,,,0,0,5,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1821","TID_HARBOR_TASK","Tunic",4,"Coins",890,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1822","TID_HARBOR_TASK","Tunic",4,"Coins",890,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1823","TID_HARBOR_TASK","Tunic",4,"Coins",890,,,,,0,100,5,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1824","TID_HARBOR_TASK","Tunic",4,"Coins",890,,,,,0,100,5,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1825","TID_HARBOR_TASK","Statuette",16,"Coins",740,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1826","TID_HARBOR_TASK","Statuette",18,"Coins",840,,,,,0,100,5,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1827","TID_HARBOR_TASK","Statuette",20,"Coins",930,,,,,0,100,5,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1828","TID_HARBOR_TASK","Statuette",22,"Coins",1020,,,,,0,100,5,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1829","TID_HARBOR_TASK","Wood",126,"Coins",1070,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Construction",
"Task1830","TID_HARBOR_TASK","Wood",136,"Coins",1150,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Construction",
"Task1831","TID_HARBOR_TASK","Wood",148,"Coins",1250,,,,,0,100,6,"SpecialCombo",,"SizeBig","Construction",
"Task1832","TID_HARBOR_TASK","Wood",160,"Coins",1350,,,,,0,100,6,"SpecialCombo",,"SizeBig","Construction",
"Task1833","TID_HARBOR_TASK","Berry",56,"Coins",1040,,,,,0,5,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1834","TID_HARBOR_TASK","Berry",62,"Coins",1160,,,,,0,5,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1835","TID_HARBOR_TASK","Berry",68,"Coins",1270,,,,,0,5,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1836","TID_HARBOR_TASK","Berry",72,"Coins",1340,,,,,0,5,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1837","TID_HARBOR_TASK","Mushroom",40,"Coins",1050,,,,,0,5,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1838","TID_HARBOR_TASK","Mushroom",44,"Coins",1160,,,,,0,5,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1839","TID_HARBOR_TASK","Mushroom",48,"Coins",1260,,,,,0,5,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1840","TID_HARBOR_TASK","Mushroom",52,"Coins",1370,,,,,0,5,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1841","TID_HARBOR_TASK","Egg",76,"Coins",1070,,,,,0,5,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1842","TID_HARBOR_TASK","Egg",82,"Coins",1150,,,,,0,5,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1843","TID_HARBOR_TASK","Egg",90,"Coins",1260,,,,,0,5,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1844","TID_HARBOR_TASK","Egg",96,"Coins",1350,,,,,0,5,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1845","TID_HARBOR_TASK","Clay",104,"Coins",1070,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Construction",
"Task1846","TID_HARBOR_TASK","Clay",112,"Coins",1150,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Construction",
"Task1847","TID_HARBOR_TASK","Clay",122,"Coins",1250,,,,,0,100,6,"SpecialCombo",,"SizeBig","Construction",
"Task1848","TID_HARBOR_TASK","Clay",132,"Coins",1350,,,,,0,100,6,"SpecialCombo",,"SizeBig","Construction",
"Task1849","TID_HARBOR_TASK","Wool",46,"Coins",1070,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1850","TID_HARBOR_TASK","Wool",50,"Coins",1160,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1851","TID_HARBOR_TASK","Wool",54,"Coins",1250,,,,,0,50,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1852","TID_HARBOR_TASK","Wool",58,"Coins",1350,,,,,0,50,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1853","TID_HARBOR_TASK","Socks",8,"Coins",950,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1854","TID_HARBOR_TASK","Socks",10,"Coins",1190,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1855","TID_HARBOR_TASK","Socks",10,"Coins",1190,,,,,0,100,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1856","TID_HARBOR_TASK","Socks",12,"Coins",1430,,,,,0,100,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1857","TID_HARBOR_TASK","Figurine",24,"Coins",1030,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1858","TID_HARBOR_TASK","Figurine",26,"Coins",1120,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1859","TID_HARBOR_TASK","Figurine",30,"Coins",1290,,,,,0,100,6,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1860","TID_HARBOR_TASK","Figurine",32,"Coins",1380,,,,,0,100,6,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1861","TID_HARBOR_TASK","Bread",14,"Coins",1060,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1862","TID_HARBOR_TASK","Bread",16,"Coins",1210,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1863","TID_HARBOR_TASK","Bread",16,"Coins",1210,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1864","TID_HARBOR_TASK","Bread",18,"Coins",1360,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1865","TID_HARBOR_TASK","Wheat",36,"Coins",1070,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1866","TID_HARBOR_TASK","Wheat",38,"Coins",1130,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1867","TID_HARBOR_TASK","Wheat",42,"Coins",1240,,,,,0,50,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1868","TID_HARBOR_TASK","Wheat",46,"Coins",1360,,,,,0,50,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1869","TID_HARBOR_TASK","BerryPie",4,"Coins",890,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1870","TID_HARBOR_TASK","BerryPie",6,"Coins",1330,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1871","TID_HARBOR_TASK","BerryPie",6,"Coins",1330,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1872","TID_HARBOR_TASK","BerryPie",6,"Coins",1330,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1873","TID_HARBOR_TASK","Flour",26,"Coins",1100,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1874","TID_HARBOR_TASK","Flour",28,"Coins",1180,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1875","TID_HARBOR_TASK","Flour",30,"Coins",1260,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1876","TID_HARBOR_TASK","Flour",32,"Coins",1350,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1877","TID_HARBOR_TASK","Stone",100,"Coins",1050,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Construction",
"Task1878","TID_HARBOR_TASK","Stone",110,"Coins",1160,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Construction",
"Task1879","TID_HARBOR_TASK","Stone",118,"Coins",1240,,,,,0,100,6,"SpecialCombo",,"SizeBig","Construction",
"Task1880","TID_HARBOR_TASK","Stone",128,"Coins",1350,,,,,0,100,6,"SpecialCombo",,"SizeBig","Construction",
"Task1881","TID_HARBOR_TASK","Cotton",32,"Coins",1050,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1882","TID_HARBOR_TASK","Cotton",36,"Coins",1180,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1883","TID_HARBOR_TASK","Cotton",38,"Coins",1250,,,,,0,50,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1884","TID_HARBOR_TASK","Cotton",40,"Coins",1320,,,,,0,50,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1885","TID_HARBOR_TASK","HoneyCookie",8,"Coins",1070,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1886","TID_HARBOR_TASK","HoneyCookie",8,"Coins",1070,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1887","TID_HARBOR_TASK","HoneyCookie",10,"Coins",1330,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1888","TID_HARBOR_TASK","HoneyCookie",10,"Coins",1330,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1889","TID_HARBOR_TASK","Trousers",6,"Coins",980,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1890","TID_HARBOR_TASK","Trousers",8,"Coins",1310,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1891","TID_HARBOR_TASK","Trousers",8,"Coins",1310,,,,,0,100,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1892","TID_HARBOR_TASK","Trousers",8,"Coins",1310,,,,,0,100,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1893","TID_HARBOR_TASK","Honey",50,"Coins",1040,,,,,0,5,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1894","TID_HARBOR_TASK","Honey",56,"Coins",1160,,,,,0,5,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1895","TID_HARBOR_TASK","Honey",60,"Coins",1240,,,,,0,5,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1896","TID_HARBOR_TASK","Honey",64,"Coins",1330,,,,,0,5,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1897","TID_HARBOR_TASK","Salt",32,"Coins",1040,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1898","TID_HARBOR_TASK","Salt",36,"Coins",1170,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1899","TID_HARBOR_TASK","Salt",38,"Coins",1230,,,,,0,50,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1900","TID_HARBOR_TASK","Salt",42,"Coins",1360,,,,,0,50,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1901","TID_HARBOR_TASK","SaltPot",4,"Coins",1100,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1902","TID_HARBOR_TASK","SaltPot",4,"Coins",1100,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1903","TID_HARBOR_TASK","SaltPot",4,"Coins",1100,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1904","TID_HARBOR_TASK","SaltPot",4,"Coins",1100,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1905","TID_HARBOR_TASK","HoneyPot",6,"Coins",1260,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1906","TID_HARBOR_TASK","HoneyPot",6,"Coins",1260,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1907","TID_HARBOR_TASK","HoneyPot",6,"Coins",1260,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1908","TID_HARBOR_TASK","HoneyPot",6,"Coins",1260,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1909","TID_HARBOR_TASK","Pottery",24,"Coins",1100,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1910","TID_HARBOR_TASK","Pottery",26,"Coins",1190,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Crafts","NotConstruction"
"Task1911","TID_HARBOR_TASK","Pottery",28,"Coins",1280,,,,,0,100,6,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1912","TID_HARBOR_TASK","Pottery",30,"Coins",1380,,,,,0,100,6,"SpecialCombo",,"SizeBig","Crafts","NotConstruction"
"Task1913","TID_HARBOR_TASK","Apple",86,"Coins",1070,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1914","TID_HARBOR_TASK","Apple",94,"Coins",1170,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1915","TID_HARBOR_TASK","Apple",100,"Coins",1240,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1916","TID_HARBOR_TASK","Apple",108,"Coins",1340,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1917","TID_HARBOR_TASK","Fish",20,"Coins",1070,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1918","TID_HARBOR_TASK","Fish",22,"Coins",1170,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1919","TID_HARBOR_TASK","Fish",24,"Coins",1280,,,,,0,50,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1920","TID_HARBOR_TASK","Fish",26,"Coins",1390,,,,,0,50,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1921","TID_HARBOR_TASK","Sugar",26,"Coins",1090,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1922","TID_HARBOR_TASK","Sugar",28,"Coins",1170,,,,,0,50,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1923","TID_HARBOR_TASK","Sugar",30,"Coins",1250,,,,,0,50,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1924","TID_HARBOR_TASK","Sugar",32,"Coins",1340,,,,,0,50,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1925","TID_HARBOR_TASK","SugarApple",8,"Coins",1050,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1926","TID_HARBOR_TASK","SugarApple",8,"Coins",1050,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1927","TID_HARBOR_TASK","SugarApple",10,"Coins",1320,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1928","TID_HARBOR_TASK","SugarApple",10,"Coins",1320,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1929","TID_HARBOR_TASK","ApplePie",6,"Coins",1240,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1930","TID_HARBOR_TASK","ApplePie",6,"Coins",1240,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1931","TID_HARBOR_TASK","ApplePie",6,"Coins",1240,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1932","TID_HARBOR_TASK","ApplePie",6,"Coins",1240,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1933","TID_HARBOR_TASK","SaltedFish",2,"Coins",710,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1934","TID_HARBOR_TASK","SaltedFish",4,"Coins",1420,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1935","TID_HARBOR_TASK","SaltedFish",4,"Coins",1420,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1936","TID_HARBOR_TASK","SaltedFish",4,"Coins",1420,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1937","TID_HARBOR_TASK","AppleJam",4,"Coins",1130,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1938","TID_HARBOR_TASK","AppleJam",4,"Coins",1130,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1939","TID_HARBOR_TASK","AppleJam",4,"Coins",1130,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1940","TID_HARBOR_TASK","AppleJam",4,"Coins",1130,,,,,0,100,6,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1941","TID_HARBOR_TASK","Tunic",4,"Coins",890,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1942","TID_HARBOR_TASK","Tunic",6,"Coins",1330,,,,,0,100,6,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1943","TID_HARBOR_TASK","Tunic",6,"Coins",1330,,,,,0,100,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1944","TID_HARBOR_TASK","Tunic",6,"Coins",1330,,,,,0,100,6,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
